anonID,eProfileClass,fuelTypes,ACORN_Category,ACORN_Group,ACORN_Type,ACORN_Code,ACORN_Description,NUTS4,LACode,NUTS1,gspGroup,LDZ,Elec_Tout,Gas_Tout
9380,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKL,_K,--,1,0
9381,1,Dual,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",--,--,UKF,_B,EM,0,0
9382,2,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKF1203,17UJ,UKF,_B,EM,0,0
9384,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKM,_N,SC,0,0
9385,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2204,31UE,UKF,_B,--,0,0
9386,1,Dual,5,O,52,"5 ,O ,52","Families and single parents, council flats",UKM3800,00RF,UKM,_N,SC,0,0
9387,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKL1606,00PM,UKL,_K,WS,1,1
9388,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKJ2207,21UH,UKJ,_J,SE,0,0
9389,2,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF2305,34UF,UKF,_B,--,0,0
9390,1,ElecOnly,2,E,17,"2 ,E ,17","Young educated workers, flats",UKM2701,00RB,UKM,_P,--,0,0
9391,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
9392,1,ElecOnly,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",--,--,UKM,_P,--,1,0
9393,1,Dual,2,E,16,"2 ,E ,16","Prosperous young professionals, flats",--,--,--,--,--,0,0
9394,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKG1201,47UB,UKG,_E,WM,0,0
9395,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ3306,24UG,UKJ,_H,SO,0,1
9396,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKG1305,44UF,UKG,_B,--,0,0
9398,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKM2701,00RB,UKM,_P,--,0,0
9399,1,Dual,2,F,22,"2 ,F ,22","Low income singles, small rented flats",UKM3800,00RF,UKM,_N,SC,0,0
9400,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM3800,00RF,UKM,_N,SC,1,1
9401,1,ElecOnly,4,L,40,"4 ,L ,40",Young working families,UKM3800,00RF,UKM,_N,SC,1,0
9402,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKF,_B,EM,0,0
9403,1,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,UKL,_K,--,1,0
9404,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKJ2305,43UF,UKJ,_J,SE,0,0
9405,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKF,_B,--,0,0
9406,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKF,_B,EM,0,0
9407,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKL2207,00PT,UKL,_K,--,0,0
9408,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKM2102,00QJ,UKM,_P,SC,1,1
9409,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKJ,_H,SO,0,0
9410,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",UKL1604,00PK,UKL,_K,--,0,0
9411,2,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKF,_B,--,0,0
9413,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF1301,17UB,UKF,_B,--,0,0
9415,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKL2103,00PP,UKL,_K,--,1,0
9416,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKJ3306,24UG,UKJ,_H,SO,0,0
9417,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKG3501,00CU,UKG,_E,WM,0,0
9418,2,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2304,34UE,UKF,_B,EM,0,0
9419,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",--,--,UKF,_B,--,0,0
9420,2,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKF,_B,--,0,0
9421,1,Dual,5,P,53,"5 ,P ,53","Old people, many high-rise flats",UKM3800,00RF,UKM,_N,SC,1,1
9422,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKG2408,41UK,UKG,_B,WM,0,0
9423,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,--,--,--,0,0
9424,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKJ,_J,SE,0,0
9425,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKL2206,00PD,UKL,_K,--,1,0
9428,1,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKG2402,41UC,UKG,_B,--,0,0
9429,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKG,_B,WM,0,0
9431,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKJ3301,24UB,UKJ,_H,SO,1,0
9432,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF1201,17UC,UKF,_B,--,0,0
9434,1,Dual,3,J,36,"3 ,J ,36","Older people, flats",--,--,UKF,_B,EM,0,0
9436,2,Dual,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",UKF1301,17UB,UKF,_B,EM,0,0
9437,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKF1603,37UJ,UKF,_B,EM,0,0
9438,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",--,--,--,--,--,0,0
9439,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKJ,_J,SE,0,0
9440,2,Dual,4,L,40,"4 ,L ,40",Young working families,--,--,UKF,_B,EM,0,0
9441,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKJ,_J,SE,0,0
9442,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKJ,_J,SE,0,0
9443,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKM3800,00RF,UKM,_N,SC,0,0
9445,1,Dual,5,O,52,"5 ,O ,52","Families and single parents, council flats",--,--,UKG,_B,WM,0,0
9446,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKM2101,00QC,UKM,_P,SC,1,1
9447,2,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",--,--,UKF,_B,--,0,0
9448,1,Dual,3,J,36,"3 ,J ,36","Older people, flats",UKM2701,00RB,UKM,_P,SC,0,0
9449,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKF1603,37UJ,UKF,_B,EM,0,0
9450,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKJ,_J,SE,0,0
9451,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2203,31UD,UKF,_B,EM,0,0
9452,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKG,_E,WM,0,0
9453,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKM3800,00RF,UKM,_N,SC,0,0
9454,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKL2103,00PP,UKL,_K,--,1,0
9455,1,Dual,2,D,13,"2 ,D ,13","Well-off professionals, larger houses and converted flats",--,--,UKG,_E,WM,0,0
9456,1,Dual,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,UKF1603,37UJ,UKF,_B,EM,0,0
9457,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKG2402,41UC,UKG,_B,--,0,0
9458,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",UKG3402,00CS,UKG,_E,WM,0,0
9459,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKL,_K,--,1,0
9460,2,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",--,--,UKF,_B,EM,0,0
9461,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKG3300,00CQ,UKG,_B,WM,0,0
9462,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,,--,UKM,_N,SC,0,0
9463,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG3300,00CQ,UKG,_B,WM,0,0
9464,1,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
9465,1,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",UKJ3301,24UB,UKJ,_H,--,0,0
9466,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKM2102,00QJ,UKM,_P,SC,1,1
9467,2,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKF,_B,--,0,0
9468,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKF2303,34UD,UKF,_B,EM,0,0
9469,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKL2103,00PP,UKL,_K,WS,0,0
9470,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,UKF,_B,EM,0,0
9471,2,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKF,_B,--,0,0
9472,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKG2407,41UH,UKG,_E,WM,0,0
9473,1,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKG2402,41UC,UKG,_B,--,0,0
9474,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ2303,43UD,UKJ,--,--,0,0
9475,1,Dual,3,G,24,"3 ,G ,24","Young couples, flats and terraces",UKJ3310,24UL,UKJ,_H,SO,1,1
9476,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKL1606,00PM,UKL,_K,--,0,0
9477,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKF,_B,EM,0,0
9478,1,Dual,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",--,--,UKF,_B,EM,0,0
9479,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKM2701,00RB,UKM,_P,--,1,0
9480,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKM3800,00RF,UKM,_N,SC,0,0
9481,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,--,0,0
9482,1,Dual,2,F,21,"2 ,F ,21","Singles and sharers, multi-ethnic areas",UKI1206,00BB,UKI,_C,NT,0,0
9483,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKF,_B,EM,0,0
9484,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF2202,31UC,UKF,_B,EM,0,0
9485,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ3301,24UB,UKJ,_H,--,0,0
9486,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKM2102,00QJ,UKM,_P,SC,0,1
9487,1,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM2701,00RB,UKM,_P,SC,1,0
9488,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKL1503,00PF,UKL,_K,WS,0,0
9489,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKJ2308,43UJ,UKJ,_H,SO,1,1
9490,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKL2104,00PR,UKL,_K,--,0,0
9491,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF1304,17UG,UKF,_B,EM,0,0
9492,1,ElecOnly,2,D,13,"2 ,D ,13","Well-off professionals, larger houses and converted flats",--,--,UKI,_C,NT,0,0
9493,1,ElecOnly,5,P,54,"5 ,P ,54","Singles and single parents, high-rise estates",--,--,UKL,_K,--,1,0
9494,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,--,--,--,--,--,0,0
9495,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF1602,37UE,UKF,_B,EM,0,0
9496,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKJ,_J,SE,0,0
9497,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF2206,31UH,UKF,_B,--,0,0
9498,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1202,17UD,UKF,_B,EM,0,0
9499,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKF2201,31UB,UKF,_B,EM,0,0
9500,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM3800,00RF,UKM,_N,SC,0,0
9501,1,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKL1604,00PK,UKL,_K,--,1,0
9502,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ2310,43UL,UKJ,_H,SO,1,0
9503,2,Dual,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,UKF2202,31UC,UKF,_B,EM,0,0
9504,1,ElecOnly,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",--,--,UKI,_C,--,0,0
9505,2,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKG,_B,--,0,0
9506,1,ElecOnly,1,B,6,"1 ,B ,6",Farming communities,UKM2701,00RB,UKM,_P,--,0,0
9507,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKM2101,00QC,UKM,_P,SC,1,1
9508,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKJ2407,45UH,UKJ,_J,SE,0,0
9510,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1203,17UJ,UKF,_B,--,0,0
9511,2,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKF,_B,--,0,0
9512,2,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKG,_E,WM,0,0
9513,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKG3300,00CQ,UKG,_B,--,0,0
9514,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF1601,37UD,UKF,_B,--,0,0
9515,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG1301,44UB,UKG,_B,WM,0,0
9516,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ3306,24UG,UKJ,_H,--,1,0
9517,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM3800,00RF,UKM,_N,SC,0,0
9518,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKF,_B,EM,0,0
9519,2,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKG,_E,WM,0,0
9520,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKF1602,37UE,UKF,_B,EM,0,0
9521,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG1303,44UD,UKG,_B,WM,0,0
9522,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKM3800,00RF,UKM,_N,SC,0,0
9523,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",--,--,UKI,_C,SE,0,0
9524,2,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKF,_B,EM,0,0
9525,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKG,_E,WM,0,0
9526,1,ElecOnly,4,M,43,"4 ,M ,43","Older people, rented terraces",UKG1303,44UD,UKG,_B,--,0,0
9527,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2204,31UE,UKF,_B,--,0,0
9528,1,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,UKJ3310,24UL,UKJ,_H,--,1,0
9529,1,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKJ3302,24UC,UKJ,_H,--,1,0
9530,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKJ3306,24UG,UKJ,_H,SO,1,1
9531,1,ElecOnly,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKI2102,00AD,UKI,_C,SE,0,0
9532,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2201,31UB,UKF,_B,EM,0,0
9533,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",UKF1100,00FK,UKF,_B,EM,0,0
9534,1,Dual,5,P,54,"5 ,P ,54","Singles and single parents, high-rise estates",UKM2101,00QC,UKM,_P,SC,0,0
9535,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKF1100,00FK,UKF,_B,EM,0,0
9536,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKJ2402,45UC,UKJ,_J,SE,0,0
9537,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKF2305,34UF,UKF,_B,EM,0,0
9538,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKJ,_H,--,0,0
9539,1,ElecOnly,3,G,24,"3 ,G ,24","Young couples, flats and terraces",UKM2101,00QC,UKM,_P,--,1,0
9540,1,Dual,6,U,57,"6 ,U ,57",Unclassified,--,--,UKF,_B,EM,0,0
9541,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKG3502,00CW,UKG,_E,WM,0,0
9542,1,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,--,--,--,1,0
9543,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKM3800,00RF,UKM,_N,SC,0,0
9544,2,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKG1305,44UF,UKG,_B,WM,0,0
9545,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKF1400,00FY,UKF,_B,EM,0,0
9546,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF2307,34UH,UKF,_B,EM,0,0
9547,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF1601,37UD,UKF,_B,EM,0,0
9548,2,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,UKG3300,00CQ,UKG,_B,--,0,0
9549,2,Dual,4,K,38,"4 ,K ,38",Low income Asian families,UKG3100,00CN,UKG,_E,WM,0,0
9550,1,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKG,_B,--,0,0
9551,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKJ3310,24UL,UKJ,_H,--,1,0
9553,2,ElecOnly,2,F,20,"2 ,F ,20",Student flats and cosmopolitan sharers,--,--,--,--,--,0,0
9554,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1603,37UJ,UKF,_B,EM,0,0
9555,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM2101,00QC,UKM,_P,SC,1,1
9557,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM3800,00RF,UKM,_N,SC,1,0
9558,2,Dual,2,F,20,"2 ,F ,20",Student flats and cosmopolitan sharers,--,--,UKF,_B,EM,0,0
9559,1,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM2701,00RB,UKM,_P,--,1,0
9560,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2201,31UB,UKF,_B,--,0,0
9561,2,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKF1602,37UE,UKF,_B,EM,0,0
9562,2,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF2204,31UE,UKF,_B,--,0,0
9563,2,Dual,3,H,31,"3 ,H ,31",Home owning Asian family areas,UKF2100,00FN,UKF,_B,EM,0,0
9564,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",--,--,UKF,_B,EM,0,0
9565,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,UKF,_B,EM,0,0
9566,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKL1503,00PF,UKL,_K,WS,0,0
9568,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKM3800,00RF,UKM,_N,SC,0,0
9569,1,Dual,5,N,47,"5 ,N ,47","Low income families, terraced estates",--,--,UKG,_E,WM,0,0
9571,1,ElecOnly,6,U,57,"6 ,U ,57",Unclassified,UKM2701,00RB,UKM,_P,--,0,0
9572,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKJ3301,24UB,UKJ,_H,SO,1,1
9573,2,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF1503,37UF,UKF,_B,EM,0,0
9575,1,ElecOnly,3,G,24,"3 ,G ,24","Young couples, flats and terraces",UKM3800,00RF,UKM,_N,SC,0,0
9576,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKJ3302,24UC,UKJ,_H,SO,1,1
9577,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKF,_B,--,0,0
9578,1,ElecOnly,5,N,47,"5 ,N ,47","Low income families, terraced estates",UKL1604,00PK,UKL,_K,--,0,0
9579,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,--,--,--,0,0
9581,2,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKF2305,34UF,UKF,_B,--,0,0
9583,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKM2101,00QC,UKM,_P,SC,0,0
9584,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2201,31UB,UKF,_B,--,0,0
9585,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKM3800,00RF,UKM,_N,SC,1,1
9586,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKF3006,32UG,UKF,_B,EM,0,0
9587,2,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKF,_B,EM,0,0
9588,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,--,--,--,0,0
9589,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKF,_B,EM,0,0
9590,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF2305,34UF,UKF,_B,EM,0,0
9591,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKF,_B,EM,0,0
9594,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKF,_B,EM,0,0
9595,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF3006,32UG,UKF,_B,EM,0,0
9596,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,--,--,UKG,_E,WM,0,0
9597,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKL2104,00PR,UKL,_K,WS,0,0
9598,1,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF2304,34UE,UKF,_B,--,0,0
9599,2,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKG,_E,WM,0,0
9600,2,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKJ1200,00MG,UKJ,_B,--,0,0
9601,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF3003,32UD,UKF,_B,EM,0,0
9603,1,ElecOnly,2,D,13,"2 ,D ,13","Well-off professionals, larger houses and converted flats",--,--,--,--,--,1,0
9604,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKF,_B,EM,0,0
9605,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKF2304,34UE,UKF,_B,EM,0,0
9606,1,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKJ3302,24UC,UKJ,_H,--,1,0
9607,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2101,00QC,UKM,_P,SC,1,1
9608,1,Dual,2,E,19,"2 ,E ,19",Suburban privately renting professionals,--,--,UKJ,_J,SE,0,0
9609,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKG,_E,WM,0,0
9610,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1301,17UB,UKF,_B,EM,0,0
9612,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF1302,17UK,UKF,_B,EM,0,0
9613,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKJ3301,24UB,UKJ,_H,SO,0,1
9614,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKG2402,41UC,UKG,_B,--,0,0
9615,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKF,_B,EM,0,0
9616,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKJ,_J,SE,0,0
9617,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,UKL2103,00PP,UKL,_K,--,1,0
9618,1,ElecOnly,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM3800,00RF,UKM,_N,SC,1,0
9619,1,ElecOnly,5,P,53,"5 ,P ,53","Old people, many high-rise flats",UKM2102,00QJ,UKM,_P,--,1,0
9620,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKF,_B,--,0,0
9621,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ2308,43UJ,UKJ,_H,SO,0,1
9623,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF2305,34UF,UKF,_B,EM,0,0
9624,1,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKM2701,00RB,UKM,_P,--,1,0
9625,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKL2104,00PR,UKL,_K,WS,1,1
9626,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKL,_K,--,0,0
9627,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKJ,_H,--,1,0
9628,2,ElecOnly,3,G,24,"3 ,G ,24","Young couples, flats and terraces",--,--,UKF,_B,--,0,0
9630,1,Dual,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",UKM3800,00RF,UKM,_N,SC,0,0
9631,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",--,--,UKF,_B,--,0,0
9632,2,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKF1603,37UJ,UKF,_B,EM,0,0
9633,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2204,31UE,UKF,_B,--,0,0
9634,2,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKF,_B,EM,0,0
9635,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKL2103,00PP,UKL,_K,WS,1,0
9637,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG2404,41UE,UKG,_E,WM,0,0
9638,2,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,UKF,_B,--,0,0
